id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website,label
12920,12571,cullen/frost bankers,usa,,,,,,,,,135,,,,hubbell,usa,,,,,,,,,229,,,,0
59679,58328,chengdu leejun industrial,china,,not found,,industries industry machinery,,not found,not found,,,,,,tuya inc.,china,,not found,,software and it cloud services internet of things software and it infrastructure,,not found,44 million usd,,,,,,0
99842,72425,miniso group,china,$3.83 b,,,,,,,,$11.39,,,,zhejiang chint electrics,china,$10.5 b,,,,,,,,,,,,0
22759,16053,kimball electronics,usa,$0.57 b,,,,,,,,$23.26,,,,b&g foods,usa,,,,,,,,,12,,,,0
110517,2677,tata consultancy services,india,$154.57 b,,,,,,,,$42.24,,,,bharat electronics,india,6.471 billion usd,,,,,,,,,,,,0
85918,53339,dana,usa,,,,,,,,,$17.50,,,,merck & co,usa,,1970,,healthcare pharmaceutical animal healthcare companies animal health medicine biotechnology healthcare products healthcare service technology,,kenneth c. frazier,48700 million usd,,,,,,0
111138,53364,united rentals,usa,$24.71 b,,,,,,,,$356.57,,,,lowe's companies,usa,,1921,,consumer cyclical retail home furnishing home furniture consumer services,,marvin ellison,96250 million usd,,,,,,0
162945,16482,evergy,usa,$13.68 b,,,,,,,,$59.64,,,,designer brands,usa,,,,,,,,,10,,,,0
166757,18441,northfield bancorp,usa,$0.75 b,,,,,,,,$15.81,,,,ensysce biosciences,usa,,,,,,,,,1,,,,0
87577,21313,otc markets group,usa,,,,,,,,,$57.15,,,,quoin pharmaceuticals,usa,$7.75 m,,,,,,,,$1.60,,,,0
151431,55418,hess corporation,usa,26.83 billion usd,1933.0,1545.0,,,john b. hess,,,,,,,guardant health,usa,,2013,,healthcare biopharmaceutical biotechnology healthcare products scientific research products health care diagnostics,,not found,373 million usd,,,,,,0
152987,102401,h.b. fuller,usa,$3.89 b,,,,,,,,$73.08,,,,mercantile bank,usa,$0.52 b,,,,,,,,$33.08,,,,0
133092,8398,guangdong haid group,china,,1998,33557.0,food drink tobacco,,hua xue,$14b,,,,,,toread holdings group,china,1.441 billion usd,,,,,,,,,,,,0
103264,14428,klx energy services,usa,$0.17 b,,,,,,,,$14.54,,,,pacific premier bancorp,usa,,,,,,,,,31,,,,0
152566,21048,otter tail,usa,$2.56 b,,,,,,,,$61.66,,,,atomera,usa,$0.16 b,,,,,,,,$7.08,,,,0
29481,19389,ecometrica,united kingdom,,2008,32.0,technology,,,6.4,,,,,,aon plc,united kingdom,$73.33 billion,1982,50000.0,insurance brokers,financials,mr. gregory clarence case,us$10 billion £8 billion as of 2017,,,,,,0
115828,14764,vicor,usa,$2.87 b,,,,,,,,$65.19,,,,braze,usa,,,,,,,,,25,,,,0
28429,25315,lateral kids,japan,,2013,621.0,education,,,20.87,,,,,,kepco,japan,$7.50 b,,,,,,,,$8.41,,,,0
153168,82715,mueller industries,usa,$3.79 b,,,,,,,,$66.81,,,,blackstone group,usa,,,,,,,,,$85.04,,,,0
110618,99319,becton dickinson,usa,$71.51 b,,,,,,,,$252.38,,,,post holdings,usa,$5.43 b,,,,,,,,$92.52,,,,0
62739,19054,nihon parkerizing,japan,,1928,,basic materials chemicals,,not found,859 million usd,,,,,,bridgestone corp,japan,us$26.88 billion,,138036.0,auto parts,consumer discretionary,mr. shuichi ishibashi,,,,,,,0
133232,8785,bank of guizhou,china,,2012,5255.0,banking,,not found,$3.6b,,,,,,shanghai datun energy resources,china,1.189 billion usd,,,,,,,,,,,,0
12878,4355,toast,usa,,,,,,,,,17,,,,"squarespace, inc.",usa,6.160 billion usd,,,,,,,,,,,,0
163770,20209,bok financial,usa,$6.56 b,,,,,,,,$97.58,,,,alight,usa,$4.83 b,,,,,,,,$8.60,,,,0
88061,22173,atea pharmaceuticals,usa,,,,,,,,,$4.93,,,,dhi group,usa,$0.24 b,,,,,,,,$5.13,,,,0
162906,58921,weichai power,china,$14.32 b,,,,,,,,$1.52,,,,"shandong weifang rainbow chemical co., ltd",china,,not found,,basic materials agriculture related,,not found,not found,,,,,,0
89039,5,reading international,usa,,,,,,,,,$3.36,,,,tesla,usa,737.020 billion usd,,,,,elon musk,,,,,,,0
100431,84843,mge energy,usa,$2.58 b,,,,,,,,$71.57,,,,chemours,usa,,,,,,,,,$33.58,,,,0
157265,23346,aytu bioscience,usa,$12.51 m,,,,,,,,$3.68,,,,sun country airlines,usa,$1.07 b,,,,,,,,$18.41,,,,0
54662,10325,alliant energy corporation,usa,,1917,,utilities electric utilities gas utilities,,john o. larsen,3669 million usd,,,,,,tinybuild inc.,usa,,,,,,,,,,,,,0
16247,15967,alabama power,usa,,,,,,,,,25,,,,collegium pharmaceutical,usa,,,,,,,,,29,,,,0
153273,62884,haemonetics,usa,$4.41 b,,,,,,,,$87.32,,,,prevail therapeutics,usa,,2017,,healthcare biotechnology,,not found,not found,,,,,,0
54961,21535,floor & decor holdings,usa,,2000,,consumer cyclical retail consumer services home furniture home improvement,,not found,3433 million usd,,,,,,heartbeam,usa,$41.7 m,,,,,,,,$5.21,,,,0
152717,12142,pennymac,usa,$3.20 b,,,,,,,,$63.98,,,,cardinal health,usa,,,,,,,,,79,,,,0
24036,20209,aerovironment,usa,$2.07 b,,,,,,,,$82.37,,,,alight,usa,$4.83 b,,,,,,,,$8.60,,,,0
8573,8378,zhejiang jingxin pharmaceutical,china,1.008 billion usd,,,,,,,,,,,,"cwb automotive electronics co., ltd.",china,1.184 billion usd,,,,,,,,,,,,0
113530,102647,22nd century group,usa,$0.26 b,,,,,,,,$1.21,,,,gamco investors,usa,$0.39 b,,,,,,,,$15.39,,,,0
98970,85470,graphic packaging,usa,$6.85 b,,,,,,,,$22.31,,,,california resources corporation,usa,,,,,,,,,$45.64,,,,0
63178,1233,"henan yuguang gold&lead co., ltd.",china,,not found,,basic materials mining,,not found,not found,,,,,,shanghai fosun pharmaceutical (group),china,22.658 billion usd,,,,,,,,,,,,0
111694,12987,national storage,usa,$5.41 b,,,,,,,,$38.36,,,,ugi corporation,usa,,,,,,,,,39,,,,0
119081,64923,cdw logistics llc,united states,,,,,,,,,,vernon hills,200 n milwaulkee ave,,zoetis,united states,,,,,,,$7.78 b,,,,,,0
101372,23569,modivcare,usa,$1.29 b,,,,,,,,$91.76,,,,saul centers,usa,$1.34 b,,,,,,,,$41.18,,,,0
155143,53897,cleveland-cliffs,usa,$11.01 b,,,,,,,,$21.38,,,,kroger,usa,,1883,,consumer defensive retail food and beverage food products consumer services super markets hypermarkets,,rodney mcmullen,137890 million usd,,,,,,0
112581,82995,cryptyde,usa,$8.86 m,,,,,,,,$0.28,,,,ametek,usa,,,,,,,,,$146.13,,,,0
102020,1958,bangkok airways,thailand,$0.75 b,,,,,,,,$0.36,,,,kasikornbank public company,thailand,8.924 billion usd,,,,,,,,,,,,0
26985,10380,wr logistics,germany,,2017,7.0,transport,,,11662200,,,,,,elringklinger ag,germany,1.038 billion usd,,,,,,,,,,,,0
151095,12975,marathon petroleum corporation,usa,43.66 billion usd,2009.0,17700.0,,,michael j. hennigan,,,,,,,webster financial,usa,,,,,,,,,48,,,,0
164128,164073,eagle materials,usa,$5.17 b,,,,,,,,$140.43,,,,mp materials,usa,$5.36 b,,,,,,,,$30.21,,,,0
153740,115585,coherent,usa,$6.05 b,,,,,,,,$43.64,,,,navient,usa,$2.37 b,,,,,,,,$17.51,,,,0
15252,6403,first national financial,canada,,,,,,,,,28,,,,novagold resources,canada,2.387 billion usd,,,,,,,,,,,,0
149501,133401,orchard,united states,,,,fintech,,,,,,new york,,,waters,united states,,1958,7800.0,health care equipment services,,udit batra,$2.8b,,,,,,0
114124,54812,heidrick & struggles,usa,$0.58 b,,,,,,,,$29.41,,,,bunge,usa,,1818,,consumer defensive agriculture related fmcg food products consumer non durables farming seeds milling,,greg heckman,59152 million usd,,,,,,0
112268,13517,acrivon therapeutics,usa,$0.29 b,,,,,,,,$14.13,,,,selective insurance,usa,,,,,,,,,92,,,,0
111910,12874,shake shack,usa,$2.30 b,,,,,,,,$54.75,,,,advance auto parts,usa,,,,,,,,,154,,,,0
89356,15277,vaccinex,usa,,,,,,,,,$0.64,,,,phreesia,usa,,,,,,,,,31,,,,0
152471,11639,national vision holdings,usa,$3.09 b,,,,,,,,$39.28,,,,southern copper,usa,,,,,,,,,67,,,,0
166509,103649,steel partners,usa,$0.94 b,,,,,,,,$43.55,,,,nrx pharmaceuticals,usa,$76.43 m,,,,,,,,$1.13,,,,0
165520,13152,ziprecruiter,usa,$2.02 b,,,,,,,,$18.37,,,,planet fitness,usa,,,,,,,,,80,,,,0
133528,4065,cosco shipping development,china,,1997,13338.0,transportation,,chong liu,$5.4b,,,,,,shenzhen sed industry,china,2.997 billion usd,,,,,,,,,,,,0
112221,1980,preformed line products,usa,$0.42 b,,,,,,,,$85.65,,,,synaptics,usa,7.374 billion usd,,,,,,,,,,,,0
150692,103581,lowe's companies,usa,169.17 billion usd,1921.0,220000.0,,,marvin ellison,,,,,,,pulse biosciences,usa,$94.18 m,,,,,,,,$2.53,,,,0
86643,86375,zentalis pharmaceuticals,usa,,,,,,,,,$24.94,,,,warrior met coal,usa,,,,,,,,,$34.43,,,,0
87368,7196,yext,usa,,,,,,,,,$6.65,,,,"highpeak energy, inc.",usa,0.883 billion usd,,,,,,,,,,,,0
171167,996,monese,uk,,2013,243.0,,fintech,,18196451,,,,,,segro,uk,21.333 billion usd,,,,,,,,,,,,0
114598,13305,connectone bancorp,usa,$0.96 b,,,,,,,,$24.59,,,,agilon health,usa,,,,,,,,,15,,,,0
132764,10015,gd power development,china,,1992,32913.0,utilities,,yan bing jia,$23.2b,,,,,,weihai guangtai airport equipment,china,1.194 billion usd,,,,,,,,,,,,0
53940,20791,valero energy corporation,usa,,1980,,energy oil and gas petrochemicals lubricants fuels natural gas generation power generation chemicals,,joseph w. gorder,113980 million usd,,,,,,qcr holdings,usa,$0.83 b,,,,,,,,$49.53,,,,0
111881,14952,revolution medicines,usa,$2.44 b,,,,,,,,$27.52,,,,sitio royalties,usa,,,,,,,,,26,,,,0
166357,86766,crinetics pharmaceuticals,usa,$1.06 b,,,,,,,,$19.80,,,,xometry,usa,,,,,,,,,$28.37,,,,0
153711,55748,sonoco,usa,$5.88 b,,,,,,,,$60.38,,,,silicon laboratories,usa,,1996,,technology electronics semiconductors technology hardware and instruments,,not found,720 million usd,,,,,,0
162406,103585,fastenal,usa,$28.06 b,,,,,,,,$49.00,,,,park city group,usa,$92.92 m,,,,,,,,$5.05,,,,0
103992,103972,aptinyx,usa,$17.13 m,,,,,,,,$0.25,,,,acelrx pharmaceuticals,usa,$18.77 m,,,,,,,,$2.52,,,,0
87837,16068,purple innovation,usa,,,,,,,,,$5.76,,,,allogene therapeutics,usa,,,,,,,,,6,,,,0
166167,86375,ryerson,usa,$1.24 b,,,,,,,,$33.76,,,,warrior met coal,usa,,,,,,,,,$34.43,,,,0
115119,4297,vista outdoor,usa,$1.55 b,,,,,,,,$27.56,,,,hms holdings,usa,3.255 billion usd,,,,,,,,,,,,0
158517,1012,curo group,usa,$0.19 b,,,,,,,,$4.73,,,,fox corporation,usa,20.814 billion usd,,,,,lachlan murdoch,,,,,,,0
164316,153476,cadence bancorp,usa,$4.55 b,,,,,,,,$24.97,,,,iaa-insurance auto auctions,usa,$5.38 b,,,,,,,,$40.25,,,,0
87281,11944,first foundation,usa,,,,,,,,,$15.16,,,,globalfoundries,usa,,,,,,,,,53,,,,0
102056,21022,hanger,usa,$0.73 b,,,,,,,,$18.72,,,,ammo,usa,$0.22 b,,,,,,,,$1.94,,,,0
58899,4178,jiangsu lopal tech.co,china,,not found,,energy oil and gas,,not found,not found,,,,,,ucommune,china,3958,,,,,,,,,,,,0
103382,16746,first northwest bancorp,usa,$0.14 b,,,,,,,,$14.40,,,,vertex energy,usa,,,,,,,,,6,,,,0
84194,17288,pure storage,usa,,,,,,,,,$26.46,,,,central valley community bancorp,usa,,,,,,,,,21,,,,0
155746,102981,zeta global,usa,$1.84 b,,,,,,,,$8.92,,,,pds biotechnology,usa,$0.26 b,,,,,,,,$9.20,,,,0
84427,15778,mks instruments,usa,,,,,,,,,$100.72,,,,orion engineered carbons,usa,,,,,,,,,18,,,,0
101756,14997,pliant therapeutics,usa,$0.93 b,,,,,,,,$19.18,,,,tri pointe group,usa,,,,,,,,,20,,,,0
156899,85114,u.s. cellular,usa,$1.90 b,,,,,,,,$22.41,,,,icu medical,usa,,,,,,,,,$177.13,,,,0
162475,22719,ulta beauty,usa,$24.99 b,,,,,,,,$491.25,,,,bandwidth,usa,$0.55 b,,,,,,,,$21.94,,,,0
110469,57168,procter & gamble,usa,$356.90 b,,,,,,,,$150.61,,,,ormat technologies,usa,,1965,,utilities electric utilities renewable energy,,not found,663 million usd,,,,,,0
155033,4459,fox corporation,usa,$16.85 b,,,,,,,,$29.95,,,,m.d.c. holdings,usa,3.690 billion usd,,,,,,,,,,,,0
97863,8136,beigene,china,$21.91 b,,,,,,,,$209.24,,,,chemao,china,7693,,,,,,,,,,,,0
112236,20475,sciplay,usa,$0.37 b,,,,,,,,$16.50,,,,wsfs financial,usa,$2.84 b,,,,,,,,$46.20,,,,0
159061,115395,agilethought,usa,$0.20 b,,,,,,,,$4.20,,,,renasant corp,usa,$2.01 b,,,,,,,,$36.03,,,,0
116748,110389,s&p global market intelligence inc.,united states,,,,,,,,,,new york,55 water st 40 fl,,"salesforce.com, inc.",united states,$193.80 b,february 3 1999,73541.0,softwareapplication,technology,mr. marc r. benioff,,crm,,,,,0
159859,118528,e-pol / personalizzalo,italy,,2012,12.0,,ecommerce,,16089160,,,,,,connectuw europe srl,italy,,,,,,,,,,mazara del vallo presso ced inga soc.coop.,via santa maria delle giummare 45,,0
154252,18490,unity software,usa,$13.46 b,,,,,,,,$33.40,,,,genocea biosciences,usa,,,,,,,,,0,,,,0
153559,17979,quidelortho,usa,$5.71 b,,,,,,,,$86.50,,,,ati physical therapy,usa,,,,,,,,,0,,,,0
167288,164491,reservoir media,usa,$0.44 b,,,,,,,,$6.94,,,,freshworks,usa,$4.03 b,,,,,,,,$15.00,,,,0
88977,62469,aura energy,australia,,,,,,,,,$0.21,,,,codan,australia,,not found,,technology technology hardware and instruments,,not found,350 million usd,,,,,,0
161873,97743,ibm,usa,$126.56 b,,,,,,,,$141.20,,,,international flavors & fragrances,usa,$26.93 b,,,,,,,,$105.63,,,,0
72553,53881,samsung sds,south korea,$8.71 b,,,,,,,,,,,,kakao,south korea,,1995,,communication services software and it internet or mobile app based business technology software products,,kim beomsu,5032 million usd,,,,,,0
86701,13331,paramount group,usa,,,,,,,,,$6.17,,,,nextera energy partners,usa,,,,,,,,,72,,,,0
115514,18208,trinity industries,usa,$2.22 b,,,,,,,,$27.39,,,,revlon,usa,,,,,,,,,0,,,,0
110968,7193,old dominion freight line,usa,$33.45 b,,,,,,,,$302.85,,,,"montrose environmental group, inc.",usa,1.310 billion usd,,,,,,,,,,,,0
103295,102999,cormedix,usa,$0.16 b,,,,,,,,$4.10,,,,pulmonx,usa,$0.25 b,,,,,,,,$6.84,,,,0
157878,150786,powerfleet,usa,$98.47 m,,,,,,,,$2.72,,,,the pnc financial services group,usa,94.56 billion usd,1845.0,59426.0,,,william s. demchak,,,,,,,0
116372,97050,merck sharp & dohme (argentina) inc.,united states,,,,,,,,,,rahway,126 e lincoln ave,,waters corporation,united states,$19.11 b,,,diagnostics research,healthcare,,,wat,,,,,0
101812,4498,laredo petroleum,usa,$0.89 b,,,,,,,,$53.21,,,,installed building products,usa,3.688 billion usd,,,,,,,,,,,,0
165535,3368,gogo inflight internet,usa,$1.99 b,,,,,,,,$15.70,,,,balchem corporation,usa,4.545 billion usd,,,,,,,,,,,,0
63130,26447,ricoh leasing company,japan,,not found,,financial services,,not found,2217 million usd,,,,,,kddi,japan,$63.40 b,,,,,,,,$29.17,,,,0
153815,20485,macy's,usa,$6.37 b,,,,,,,,$23.52,,,,equity commonwealth,usa,$2.86 b,,,,,,,,$26.15,,,,0
114638,97793,benchmark electronics,usa,$1.00 b,,,,,,,,$28.64,,,,entergy,usa,$24.98 b,,,,,,,,$118.44,,,,0
151430,21440,southwest airlines,usa,26.84 billion usd,1967.0,55100.0,,,robert e jordan,,,,,,,oragenics,usa,$23.34 m,,,,,,,,$0.20,,,,0
16771,14060,mitek systems,usa,,,,,,,,,10,,,,h.b. fuller,usa,,,,,,,,,72,,,,0
165077,113802,encore wire,usa,$2.74 b,,,,,,,,$149.67,,,,rbb bancorp,usa,$0.39 b,,,,,,,,$20.65,,,,0
164087,5603,viper energy partners,usa,$5.32 b,,,,,,,,$32.27,,,,golub capital bdc,usa,2.666 billion usd,,,,,,,,,,,,0
112208,20930,smith & wesson,usa,$0.47 b,,,,,,,,$10.28,,,,poseida therapeutics,usa,$0.43 b,,,,,,,,$5.02,,,,0
167355,16907,futurefuel,usa,$0.41 b,,,,,,,,$9.58,,,,1-800-petmeds,usa,,,,,,,,,19,,,,0
101855,97763,avepoint,usa,$0.85 b,,,,,,,,$4.59,,,,cdw corporation,usa,$25.99 b,,,,,,,,$192.03,,,,0
55481,53491,eldorado resorts,usa,,1996,,consumer cyclical hotels consumer services casinos resorts,,not found,9570 million usd,,,,,,crown castle international corporation,usa,,1994,,real estate infrastructure cell towers infrastructure consumer services property investments,,landis martin,6340 million usd,,,,,,0
171264,67636,financial house,uk,,2016,20.0,,fintech,,18766625,,,,,,learning technologies group,uk,,2013,,,technology,,,,,,,,0
151192,22621,electronic arts,usa,37.27 billion usd,1982.0,11000.0,,,andrew wilson,,,,,,,clear channel outdoor,usa,$0.48 b,,,,,,,,$1.02,,,,0
12586,7814,hua xia bank,china,,,,,,,,,1,,,,"jiangsu asia-pacific light alloy technology co., ltd.",china,1.064 billion usd,,,,,,,,,,,,0
153136,15939,virtu financial,usa,$3.70 b,,,,,,,,$20.32,,,,paymentus,usa,,,,,,,,,8,,,,0
167519,25632,workhorse group,usa,$0.34 b,,,,,,,,$2.12,,,,vf corporation,usa,$11.25 b,,,,,,,,$28.97,,,,0
100014,5184,envestnet,usa,$3.36 b,,,,,,,,$60.84,,,,hilltop holdings,usa,2.716 billion usd,,,,,,,,,,,,0
15271,12979,syndax pharmaceuticals,usa,,,,,,,,,24,,,,legend biotech,usa,,,,,,,,,50,,,,0
166916,164789,cass information systems,usa,$0.65 b,,,,,,,,$48.12,,,,cvr energy,usa,$3.28 b,,,,,,,,$32.72,,,,0
164367,59320,msc industrial direct,usa,$4.42 b,,,,,,,,$79.03,,,,membership collective group inc.,usa,,1995,,hotels leisure,,not found,560 million usd,,,,,,0
20984,12105,whitehorse finance,usa,$0.29 b,,,,,,,,$12.90,,,,crowdstrike,usa,,,,,,,,,95,,,,0
85331,17055,foot locker,usa,,,,,,,,,$39.19,,,,traeger,usa,,,,,,,,,3,,,,0
25224,16788,coty,usa,$6.64 b,,,,,,,,$7.82,,,,biglari,usa,,,,,,,,,143,,,,0
98111,97212,3i group,uk,$15.98 b,,,,,,,,$16.43,,,,rio tinto,uk,$115.03 b,,,,,,,,$70.72,,,,0
103175,101211,nautilus biotechnology,usa,$0.20 b,,,,,,,,$1.62,,,,kinetik,usa,$1.46 b,,,,,,,,$32.08,,,,0
20673,9421,23andme,usa,$1.37 b,,,,,,,,$3.01,,,,coherus biosciences,usa,1.222 billion usd,,,,,,,,,,,,0
162222,159375,nucor,usa,$39.37 b,,,,,,,,$153.47,,,,gorman-rupp,usa,$0.71 b,,,,,,,,$27.33,,,,0
6726,135,shantou dongfeng printing,china,1.303 billion usd,,,,,,,,,,,,china life insurance company,china,105.170 billion usd,,,,,yang mingsheng,,,,,,,0
166112,61514,sinclair broadcast,usa,$1.30 b,,,,,,,,$18.74,,,,red ventures,usa,,2000,,media,,not found,not found,,,,,,0
113412,101519,greenwich lifesciences,usa,$0.22 b,,,,,,,,$17.46,,,,verano holdings,usa,$1.14 b,,,,,,,,$3.52,,,,0
111292,102331,marathon oil,usa,$18.88 b,,,,,,,,$29.74,,,,rayonier advanced materials,usa,$0.56 b,,,,,,,,$8.82,,,,0
18244,3764,soligenix,usa,,,,,,,,,0,,,,national general holdings,usa,3.879 billion usd,,,,,,,,,,,,0
158658,111441,comtech telecommunications,usa,$0.36 b,,,,,,,,$13.32,,,,lkq corporation,usa,$14.43 b,,,,,,,,$54.01,,,,0
86901,21132,opko health,usa,,,,,,,,,$1.57,,,,orion energy systems,usa,$70.36 m,,,,,,,,$2.20,,,,0
164972,16791,harmony biosciences,usa,$2.93 b,,,,,,,,$49.50,,,,carriage services,usa,,,,,,,,,30,,,,0
111468,54460,teleflex,usa,$11.65 b,,,,,,,,$248.47,,,,splunk,usa,,2003,,technology software and it software products internet of things artificial intelligence cloud services software and it infrastructure,,graham smith,2673 million usd,,,,,,0
62274,20513,tivity health,usa,,not found,,healthcare hospitals healthcare products healthcare service,,not found,438 million usd,,,,,,treehouse foods,usa,$2.66 b,,,,,,,,$47.53,,,,0
113176,6735,daktronics,usa,$0.14 b,,,,,,,,$3.20,,,,holly energy partners,usa,1.961 billion usd,,,,,,,,,,,,0
148930,116744,invision,united states,,,,internet software services,,,,,,new york,,,s&p global inc.,united states,,,,,,,,,,new york,55 water st fl 37,,0
86401,54728,target hospitality,usa,,,,,,,,,$18.00,,,,howmet aerospace,usa,,1888,,aerospace products aerospace and defense engines manufacturing technology metal fabrication products industry machinery,,john c. plant,4972 million usd,,,,,,0
116264,98237,avnet,usa,$4.02 b,,,,,,,,$43.99,,,,aspentech,usa,$13.65 b,,,,,,,,$211.65,,,,0
87218,86906,astec industries,usa,,,,,,,,,$38.82,,,,kforce,usa,,,,,,,,,$58.25,,,,0
164987,115433,dycom industries,usa,$2.90 b,,,,,,,,$98.31,,,,semtech,usa,$2.07 b,,,,,,,,$32.53,,,,0
162957,15742,gaming and leisure properties,usa,$13.44 b,,,,,,,,$52.20,,,,southside bancshares,usa,,,,,,,,,36,,,,0
152853,6695,new jersey resources,usa,$4.85 b,,,,,,,,$50.36,,,,goldman sachs bdc,usa,1.939 billion usd,,,,,,,,,,,,0
159378,154347,old second bancorp,usa,$0.71 b,,,,,,,,$15.98,,,,apache corporation,usa,$14.74 b,,,,,,,,$45.87,,,,0
114661,113959,titan international,usa,$1.02 b,,,,,,,,$16.27,,,,onewater marine,usa,$0.48 b,,,,,,,,$30.56,,,,0
112334,84047,sandhar,india,$0.17 b,,,,,,,,$2.92,,,,adani wilmar,india,,,,,,,,,$6.99,,,,0
83360,16028,mid-america apartment communities,usa,,,,,,,,,$159.91,,,,hibbett sports,usa,,,,,,,,,72,,,,0
83882,53802,cleveland-cliffs,usa,,,,,,,,,$20.92,,,,general mills,usa,,1928,,consumer defensive food products fmcg dairy products consumer non durables package foods,,jeff harmening,18992 million usd,,,,,,0
116577,74562,tor currency exchange limited,united kingdom,,,,,,,,,,penzance,st. marys terrace,,next plc,united kingdom,,,,apparel retail,consumer discretionary,,,,,,,,0
155779,21493,saul centers,usa,$1.36 b,,,,,,,,$41.72,,,,avrobio,usa,$34.21 m,,,,,,,,$0.78,,,,0
60451,59976,fuji oil holdings,japan,,1950,,consumer defensive fmcg package foods food products,,not found,3166 million usd,,,,,,comforia residential,japan,,2010,,real estate property investments,,not found,148 million usd,,,,,,0
154568,25413,roblox,usa,$22.35 b,,,,,,,,$37.21,,,,signify health,usa,$8.38 b,,,,,,,,$28.67,,,,0
59476,15240,laureate education,usa,,1989,,consumer defensive education consumer services,,not found,1086 million usd,,,,,,international seaways,usa,,,,,,,,,35,,,,0
60285,11880,focused photonics (hangzhou),china,,not found,,technology technology hardware and instruments,,not found,not found,,,,,,china pacific insurance,china,,,,,,,,,4,,,,0
114486,3643,par technology,usa,$0.86 b,,,,,,,,$31.88,,,,herc holdings,usa,3.953 billion usd,,,,,,,,,,,,0
157553,151340,quoin pharmaceuticals,usa,$8.29 m,,,,,,,,$1.71,,,,consolidated edison,usa,30.31 billion usd,1823.0,14071.0,,,john mcavoy,,,,,,,0
112985,6015,clearside biomedical,usa,$90.28 m,,,,,,,,$1.50,,,,dutch bros inc.,usa,,,,,,,,,,,,,0
100765,4484,atricure,usa,$2.04 b,,,,,,,,$43.92,,,,"academy sports & outdoors, inc.",usa,4.077 billion usd,,,,,,,,,,,,0
167292,9293,axogen,usa,$0.44 b,,,,,,,,$10.50,,,,faro technologies,usa,1.253 billion usd,,,,,,,,,,,,0
153158,21160,yeti holdings,usa,$3.78 b,,,,,,,,$43.94,,,,capstone green energy,usa,$30.24 m,,,,,,,,$1.65,,,,0
166876,55621,old second bancorp,usa,$0.68 b,,,,,,,,$15.27,,,,agnc investment,usa,,2008,,real estate consumer services investments property investments,,not found,912 million usd,,,,,,0
159397,97906,riley permian,usa,$0.70 b,,,,,,,,$35.04,,,,waters corporation,usa,$20.43 b,,,,,,,,$343.97,,,,0
154138,23049,cubesmart,usa,$9.68 b,,,,,,,,$42.86,,,,rackspace technology,usa,$0.80 b,,,,,,,,$3.80,,,,0
162335,86328,digital realty,usa,$31.36 b,,,,,,,,$106.74,,,,century communities,usa,,,,,,,,,$58.06,,,,0
85196,57193,franklin electric,usa,,,,,,,,,$86.46,,,,xerox holdings corporation,usa,,1906,,technology electronics computers hardware printers software and it,,not found,7038 million usd,,,,,,0
144106,64538,aleo,united states,,2019,,cybersecurity,,,,,,san francisco,,,stryker,united states,,,,,,,$17.11 b,,,,,,0
152901,21177,associated banc-corp,usa,$3.39 b,,,,,,,,$22.60,,,,cbdmd,usa,$16.96 m,,,,,,,,$0.28,,,,0
101661,24486,fulgent genetics,usa,$1.01 b,,,,,,,,$33.71,,,,epr properties,usa,$3.06 b,,,,,,,,$40.79,,,,0
156629,153544,virtus investment partners,usa,$1.54 b,,,,,,,,$213.02,,,,hashicorp,usa,$5.67 b,,,,,,,,$30.19,,,,0
151336,2886,titan company,india,30.62 billion usd,1984.0,7235.0,,,c k venkataraman,,,,,,,glaxosmithkline consumer healthcare,india,2750,,,,,,,,,,,,0
166148,97516,xponential fitness,usa,$1.26 b,,,,,,,,$25.64,,,,cheniere energy,usa,$40.58 b,,,,,,,,$163.20,,,,0
100795,83003,empire state realty trust,usa,$1.99 b,,,,,,,,$7.12,,,,cognizant technology solutions,usa,,,,,,,,,$64.06,,,,0
59691,55232,lenskart,india,,2010,,internet or mobile app based business ecommerce eyewear retail,,not found,not found,,,,,,samvardhana motherson international,india,,1986,,consumer cyclical automobile automobile parts,,not found,7865 million usd,,,,,,0
83586,20743,rivian,usa,,,,,,,,,$16.45,,,,bally's corporation,usa,$1.08 b,,,,,,,,$23.04,,,,0
170726,132584,firstenergy corp.,united states,$25.26 b,,,utilitiesdiversified,utilities,,,fe,,,,,equitable holdings,united states,,1859,7800.0,diversified financials,,mark pearson,$11b,,,,,,0
151415,71549,kubota corporation,japan,27.15 billion usd,1890.0,43293.0,,,masatoshi kimata,,,,,,,sbi holdings,japan,$5.49 b,,,,,,,,,,,,0
21670,20213,carrols restaurant group,usa,$78.84 m,,,,,,,,$1.48,,,,sps commerce,usa,$4.86 b,,,,,,,,$134.96,,,,0
21763,1574,lee enterprises,usa,$0.10 b,,,,,,,,$17.41,,,,graco,usa,13.377 billion usd,,,,,,,,,,,,0
89133,86821,root insurance,usa,,,,,,,,,$5.29,,,,telephone and data systems,usa,,,,,,,,,$11.43,,,,0
154608,63067,genuine parts company,usa,$23.96 b,,,,,,,,$169.79,,,,"apria, inc.",usa,,not found,,medical equipment,,not found,not found,,,,,,0
