,table_1,table_2,column_table_1,column_table_2,match_value
325,Gren-disfold.com.json,Slytherin-value.today.json,country,country,0.8317262
326,Gren-disfold.com.json,Slytherin-value.today.json,name,name,0.8222723
327,Gren-disfold.com.json,Slytherin-value.today.json,stock,link,0.32345653
328,Gren-disfold.com.json,Slytherin-value.today.json,stock,rank,0.32345653
329,Gren-disfold.com.json,IGMM-companiesmarketcap.json,country,country,0.8084909
330,Gren-disfold.com.json,IGMM-companiesmarketcap.json,name,name,0.7990371
331,Gren-disfold.com.json,IGMM-companiesmarketcap.json,market_capitalization_USD,marketcap,0.39793018
332,Gren-disfold.com.json,IGMM-companiesmarketcap.json,stock,rank,0.30022126
333,Gren-disfold.com.json,IGMM-value.today.json,name,name,0.7610481
334,Gren-disfold.com.json,IGMM-value.today.json,country,headquarters country,0.4393622
335,Gren-disfold.com.json,IGMM-value.today.json,market_capitalization_USD,market value (Jan-07-2022),0.25117528
336,Gren-disfold.com.json,Slytherin-forbes.com.json,industry,industry,0.83308053
337,Gren-disfold.com.json,Slytherin-forbes.com.json,country,country,0.8306296
338,Gren-disfold.com.json,Slytherin-forbes.com.json,name,name,0.82117575
339,Gren-disfold.com.json,Slytherin-forbes.com.json,stock,link,0.32235995
340,Gren-disfold.com.json,DDD-cbinsight.com.json,industry,industry,0.83099544
341,Gren-disfold.com.json,DDD-cbinsight.com.json,country,country,0.8285445
342,Gren-disfold.com.json,DDD-cbinsight.com.json,name,name,0.81909066
343,Gren-disfold.com.json,DDD-cbinsight.com.json,stock,stage,0.38218594
344,Gren-disfold.com.json,DDD-cbinsight.com.json,market_capitalization_USD,valuation,0.28494284
345,Gren-disfold.com.json,FR-valuetoday.json,country,Country,0.8117025
346,Gren-disfold.com.json,FR-valuetoday.json,name,Name,0.80224866
347,Gren-disfold.com.json,FR-valuetoday.json,market_capitalization_USD,Market Value,0.3486528
348,Gren-disfold.com.json,FR-valuetoday.json,sector,IPO Year,0.26431686
349,Gren-disfold.com.json,Avengers-valueToday.json,name,name,0.7564529
350,Gren-disfold.com.json,Avengers-valueToday.json,country,headquarters_country,0.42412868
351,Gren-disfold.com.json,Avengers-valueToday.json,market_capitalization_USD,total_assets_in_usd,0.27877435
352,Gren-disfold.com.json,Avengers-valueToday.json,market_capitalization_USD,total_equity_in_usd,0.27877435
353,Gren-disfold.com.json,Avengers-valueToday.json,stock,world_rank,0.21265593
354,Gren-disfold.com.json,Slytherin-ft.com.json,industry,industry,0.8399292
355,Gren-disfold.com.json,Slytherin-ft.com.json,country,country,0.8374783
356,Gren-disfold.com.json,Slytherin-ft.com.json,name,name,0.82802445
357,Gren-disfold.com.json,Slytherin-ft.com.json,stock,link,0.32920864
358,Gren-disfold.com.json,GioPonSpiz-valueToday2.json,country,country,0.8247577
359,Gren-disfold.com.json,GioPonSpiz-valueToday2.json,name,name,0.81530386
360,Gren-disfold.com.json,GioPonSpiz-valueToday2.json,market_capitalization_USD,marketCap,0.41419697
361,Gren-disfold.com.json,GioPonSpiz-valueToday2.json,stock,world_rank,0.2715069
362,Gren-disfold.com.json,Wissel-gov.uk.json,name,Name,0.7559635
363,Gren-disfold.com.json,Wissel-gov.uk.json,country,Company ID,0.24936767
364,Gren-disfold.com.json,Wissel-gov.uk.json,industry,ID,0.23645806
365,Gren-disfold.com.json,Wissel-gov.uk.json,market_capitalization_USD,Registration Date,0.19733302
366,Gren-disfold.com.json,Avengers-disfold.json,name,name,0.7750229
367,Gren-disfold.com.json,Avengers-disfold.json,market_capitalization_USD,market_cap,0.4713683
368,Gren-disfold.com.json,Avengers-disfold.json,country,headquarters_country,0.44269872
369,Gren-disfold.com.json,GioPonSpiz-wiki.json,industry,Industry,0.86085665
370,Gren-disfold.com.json,GioPonSpiz-wiki.json,sector,Sector,0.85564834
371,Gren-disfold.com.json,GioPonSpiz-wiki.json,name,Name,0.8489519
372,Gren-disfold.com.json,FR-followers.json,country,Company,0.32253987
373,Gren-disfold.com.json,FR-followers.json,industry,Instagram,0.22805882
374,Gren-disfold.com.json,FR-followers.json,stock,Facebook,0.20311028
375,Gren-disfold.com.json,FR-followers.json,sector,Twitter,0.20311028
376,Gren-disfold.com.json,DDD-companiesmarketcap.com.json,country,country,0.81355196
377,Gren-disfold.com.json,DDD-companiesmarketcap.com.json,name,name,0.8040981
378,Gren-disfold.com.json,DDD-companiesmarketcap.com.json,market_capitalization_USD,marketcap,0.40299124
379,Gren-disfold.com.json,DDD-companiesmarketcap.com.json,stock,rank,0.30528232
380,Gren-disfold.com.json,FR-sole24ore.json,name,Unnamed: 1,0.24153298
381,Gren-disfold.com.json,MalPatSaj-wikipedia.org.json,industry,Industry,0.8448068
382,Gren-disfold.com.json,MalPatSaj-wikipedia.org.json,sector,Sector,0.8395985
383,Gren-disfold.com.json,MalPatSaj-wikipedia.org.json,name,Name,0.832902
384,Gren-disfold.com.json,Gren-companiesmarketcap.com.json,market_capitalization_USD,market_capitalization_USD,0.8903123
385,Gren-disfold.com.json,Gren-companiesmarketcap.com.json,country,country,0.86762327
386,Gren-disfold.com.json,Gren-companiesmarketcap.com.json,name,name,0.85816944
387,Gren-disfold.com.json,IGMM-cbinsights.json,industry,industry,0.82230735
388,Gren-disfold.com.json,IGMM-cbinsights.json,country,country,0.8198564
389,Gren-disfold.com.json,IGMM-cbinsights.json,sector,selectinvestors,0.39039677
390,Gren-disfold.com.json,IGMM-cbinsights.json,market_capitalization_USD,valuation,0.2762547
391,Gren-disfold.com.json,DeBiGa-disfold.json,industry,industry,0.8879036
392,Gren-disfold.com.json,DeBiGa-disfold.json,country,country,0.8854526
393,Gren-disfold.com.json,DeBiGa-disfold.json,sector,sector,0.8826952
394,Gren-disfold.com.json,DeBiGa-disfold.json,stock,stock,0.87957025
395,Gren-disfold.com.json,DeBiGa-disfold.json,name,name,0.87599874
396,Gren-disfold.com.json,DeBiGa-disfold.json,market_capitalization_USD,market_cap,0.5723442
397,Gren-disfold.com.json,MalPatSaj-forbes.com.json,country,Country,0.81563735
398,Gren-disfold.com.json,MalPatSaj-forbes.com.json,name,Name,0.8061835
399,Gren-disfold.com.json,MalPatSaj-forbes.com.json,market_capitalization_USD,Market Value,0.3525877
400,Gren-disfold.com.json,MalPatSaj-forbes.com.json,stock,Sales,0.28667808
401,Gren-disfold.com.json,Silvestri-forbes.com.json,country,country,0.8323226
402,Gren-disfold.com.json,Silvestri-forbes.com.json,name,name,0.8228687
403,Gren-disfold.com.json,Silvestri-forbes.com.json,market_capitalization_USD,market_value_apr_2022,0.35734928
404,Gren-disfold.com.json,Silvestri-forbes.com.json,sector,revenue_2022,0.25297582
405,Gren-disfold.com.json,DeBiGa-wiki.json,industry,industry,0.78953534
406,Gren-disfold.com.json,DeBiGa-wiki.json,name,name,0.77763057
407,Gren-disfold.com.json,DeBiGa-wiki.json,sector,services,0.30179024
408,Gren-disfold.com.json,Avengers-companiesMarketCap.json,country,country,0.81283605
409,Gren-disfold.com.json,Avengers-companiesMarketCap.json,name,name,0.8033822
410,Gren-disfold.com.json,Avengers-companiesMarketCap.json,market_capitalization_USD,market_cap,0.49972764
411,Gren-disfold.com.json,Avengers-companiesMarketCap.json,stock,rank,0.30456644
412,Gren-disfold.com.json,Avengers-hitHorizons.json,industry,industry,0.80428416
413,Gren-disfold.com.json,Avengers-hitHorizons.json,name,name,0.7923794
414,Gren-disfold.com.json,Avengers-hitHorizons.json,stock,address,0.25220084
415,Gren-disfold.com.json,FR-disfold.json,name,Name,0.7687272
416,Gren-disfold.com.json,FR-disfold.json,sector,Top Competitor,0.3097986
417,Gren-disfold.com.json,FR-disfold.json,country,CEO,0.24372719
418,Gren-disfold.com.json,MarScoToc-companiesmarketcap.com.json,country,Country,0.8235936
419,Gren-disfold.com.json,MarScoToc-companiesmarketcap.com.json,name,Name,0.8141398
420,Gren-disfold.com.json,MarScoToc-companiesmarketcap.com.json,stock,Rank,0.31532398
421,Gren-disfold.com.json,MarScoToc-companiesmarketcap.com.json,market_capitalization_USD,Master Cap,0.26736158
422,Gren-disfold.com.json,DDD-teamblind.com.json,industry,industry,0.81957066
423,Gren-disfold.com.json,DDD-teamblind.com.json,name,name,0.8076659
424,Gren-disfold.com.json,DDD-teamblind.com.json,market_capitalization_USD,locations,0.2735181
425,Gren-disfold.com.json,Wissel-companiesmarketcap.com.json,name,Name,0.7630462
426,Gren-disfold.com.json,Wissel-companiesmarketcap.com.json,market_capitalization_USD,Marketcap,0.3619393
427,Gren-disfold.com.json,Wissel-companiesmarketcap.com.json,country,Category,0.3387981
428,Gren-disfold.com.json,Wissel-companiesmarketcap.com.json,stock,Shares,0.23482043
429,Gren-disfold.com.json,FR-ft.json,country,Country,0.803425
430,Gren-disfold.com.json,FR-ft.json,sector,Sector,0.80066764
431,Gren-disfold.com.json,FR-ft.json,name,Name,0.7939712
432,Gren-disfold.com.json,FR-ft.json,stock,Rank,0.29515538
433,Gren-disfold.com.json,FR-famcap_germany.json,sector,Sector,0.75771344
434,Gren-disfold.com.json,FR-famcap_germany.json,country,Company,0.33890218
435,Gren-disfold.com.json,FR-famcap_germany.json,stock,Rank,0.25220117
436,Gren-disfold.com.json,FR-famcap_germany.json,name,Website,0.2341583
437,Gren-disfold.com.json,FR-famcap_germany.json,market_capitalization_USD,Generation,0.21332967
438,Gren-disfold.com.json,MalPatSaj-companiesmarketcap.com.json,country,Country,0.82714003
439,Gren-disfold.com.json,MalPatSaj-companiesmarketcap.com.json,name,Name,0.8176862
440,Gren-disfold.com.json,MalPatSaj-companiesmarketcap.com.json,market_capitalization_USD,MarketCap,0.41657928
441,Gren-disfold.com.json,MalPatSaj-companiesmarketcap.com.json,stock,Symbol,0.2846985
442,Gren-disfold.com.json,FR-company_social_urls.json,country,Company,0.32253987
443,Gren-disfold.com.json,FR-company_social_urls.json,industry,Instagram,0.22805882
444,Gren-disfold.com.json,FR-company_social_urls.json,stock,Facebook,0.20311028
445,Gren-disfold.com.json,FR-company_social_urls.json,sector,Twitter,0.20311028
446,Gren-disfold.com.json,GioPonSpiz-marketCap2.json,country,country,0.81533784
447,Gren-disfold.com.json,GioPonSpiz-marketCap2.json,name,name,0.805884
448,Gren-disfold.com.json,GioPonSpiz-marketCap2.json,market_capitalization_USD,pricecap,0.20327099
449,Gren-disfold.com.json,FR-campaignindia.json,name,BRAND NAME,0.44948983
450,Gren-disfold.com.json,FR-campaignindia.json,country,CATEGORY,0.33768338
451,Gren-disfold.com.json,FR-campaignindia.json,market_capitalization_USD,MAIN MARKET,0.3173548
452,Gren-disfold.com.json,FR-campaignindia.json,stock,RANK,0.26311564
453,Wissel-ariregister.rik.ee.json,MalPatSaj-disfold.com.json,Name,Name,0.7630809
454,Wissel-ariregister.rik.ee.json,MalPatSaj-disfold.com.json,Code_y,Country,0.36433506
455,Wissel-ariregister.rik.ee.json,MalPatSaj-disfold.com.json,Status,Stock,0.32241273
456,Wissel-ariregister.rik.ee.json,MalPatSaj-disfold.com.json,ID,Industry,0.24357545
457,Wissel-ariregister.rik.ee.json,MalPatSaj-disfold.com.json,Capital,MarketCap,0.21387458
458,Wissel-ariregister.rik.ee.json,DDD-ft.com.json,Name,name,0.75189424
459,Wissel-ariregister.rik.ee.json,DDD-ft.com.json,Code_y,country,0.35314843
460,Wissel-ariregister.rik.ee.json,DeBiGa-globaldata.json,Address,address,0.7770753
461,Wissel-ariregister.rik.ee.json,DeBiGa-globaldata.json,Name,name,0.76762146
462,Wissel-ariregister.rik.ee.json,DeBiGa-globaldata.json,Role,revenue,0.3174295
463,Wissel-ariregister.rik.ee.json,DeBiGa-globaldata.json,Deletion Date,telephone,0.28181565
464,Wissel-ariregister.rik.ee.json,DeBiGa-globaldata.json,Start Date,website,0.27453914
465,Wissel-ariregister.rik.ee.json,DeBiGa-globaldata.json,ID,industry,0.24811602
466,Wissel-ariregister.rik.ee.json,DeBiGa-globaldata.json,Capital,market_cap,0.2134066
467,Wissel-ariregister.rik.ee.json,IGMM-disfold.json,Name,name,0.7796047
468,Wissel-ariregister.rik.ee.json,IGMM-disfold.json,Code,code,0.7796047
469,Wissel-ariregister.rik.ee.json,IGMM-disfold.json,Role,revenue,0.3294127
470,Wissel-ariregister.rik.ee.json,IGMM-disfold.json,ID,founded,0.2871991
471,Wissel-ariregister.rik.ee.json,IGMM-disfold.json,URL,link,0.28519633
472,Wissel-ariregister.rik.ee.json,IGMM-disfold.json,Source,employees,0.2741536
473,Wissel-ariregister.rik.ee.json,Gren-value.today.json,Name,name,0.7544683
474,Wissel-ariregister.rik.ee.json,Gren-value.today.json,URL,twitter_page_url,0.30385917
475,Wissel-ariregister.rik.ee.json,Gren-value.today.json,Capital,market_capitalization_2022,0.2969485
476,Wissel-ariregister.rik.ee.json,Gren-value.today.json,ID,annual_revenue_USD,0.18901803
477,Wissel-ariregister.rik.ee.json,Silvestri-disfold.com.json,Name,name,0.7613493
478,Wissel-ariregister.rik.ee.json,Silvestri-disfold.com.json,Code_y,country,0.36260346
479,Wissel-ariregister.rik.ee.json,Silvestri-disfold.com.json,Status,stock,0.32068112
480,Wissel-ariregister.rik.ee.json,Silvestri-disfold.com.json,Legal form,market_value_apr_2022,0.1523157
481,Wissel-ariregister.rik.ee.json,Gren-ft.com.json,Name,name,0.7549874
482,Wissel-ariregister.rik.ee.json,Gren-ft.com.json,Code_y,country,0.35624158
483,Wissel-ariregister.rik.ee.json,Gren-ft.com.json,URL,revenue_2020_EU,0.18509452
484,Wissel-ariregister.rik.ee.json,Gren-ft.com.json,URL,revenue_2017_EU,0.18509452
485,Wissel-ariregister.rik.ee.json,MarScoToc-disfold.com.json,Name,Name,0.7598261
486,Wissel-ariregister.rik.ee.json,MarScoToc-disfold.com.json,Code_y,Country,0.3610803
487,Wissel-ariregister.rik.ee.json,MarScoToc-disfold.com.json,ID,Industry,0.24032068
488,Wissel-ariregister.rik.ee.json,MarScoToc-disfold.com.json,Capital,MasterCap,0.21061982
489,Wissel-ariregister.rik.ee.json,MarScoToc-wikipedia.org.json,Name,Name,0.7538119
490,Wissel-ariregister.rik.ee.json,MarScoToc-wikipedia.org.json,Area of Activity,Area Served,0.32505667
491,Wissel-ariregister.rik.ee.json,MarScoToc-wikipedia.org.json,ID,Founded,0.26140636
492,Wissel-ariregister.rik.ee.json,MarScoToc-wikipedia.org.json,Start Date,headQuarters,0.21763977
493,Wissel-ariregister.rik.ee.json,Slytherin-disfold.com.json,Name,name,0.7550367
494,Wissel-ariregister.rik.ee.json,Slytherin-disfold.com.json,URL,link,0.2606284
495,Wissel-ariregister.rik.ee.json,Slytherin-disfold.com.json,Source,employees,0.24958564
496,Wissel-ariregister.rik.ee.json,FR-forbes.json,Name,Name,0.76193094
497,Wissel-ariregister.rik.ee.json,FR-forbes.json,Participation,Location,0.39964873
498,Wissel-ariregister.rik.ee.json,FR-forbes.json,Role,Revenue,0.31173897
499,Wissel-ariregister.rik.ee.json,FR-forbes.json,ID,Founded,0.26952538
500,Wissel-ariregister.rik.ee.json,MarScoToc-ambitionbox.com.json,Name,Name,0.75296897
501,Wissel-ariregister.rik.ee.json,MarScoToc-ambitionbox.com.json,Registration Date,Foundation Year,0.3289763
502,Wissel-ariregister.rik.ee.json,MarScoToc-ambitionbox.com.json,ID,Industry,0.2334635
503,Wissel-ariregister.rik.ee.json,DeBiGa-govuk_bigsize.json,Name,name,0.772441
504,Wissel-ariregister.rik.ee.json,DeBiGa-govuk_bigsize.json,Status,company_status,0.4868821
505,Wissel-ariregister.rik.ee.json,DeBiGa-govuk_bigsize.json,Address,registered_office_address,0.39545697
506,Wissel-ariregister.rik.ee.json,DeBiGa-govuk_bigsize.json,Registration Date,company_creation_date,0.35474816
507,Wissel-ariregister.rik.ee.json,DeBiGa-govuk_bigsize.json,Code,company_type,0.33712366
508,Wissel-ariregister.rik.ee.json,Wissel-info-clipper.com.json,Name,Name,0.80675274
509,Wissel-ariregister.rik.ee.json,Wissel-info-clipper.com.json,URL,URL,0.8026319
510,Wissel-ariregister.rik.ee.json,Wissel-info-clipper.com.json,Start Date,State,0.58325654
511,Wissel-ariregister.rik.ee.json,Wissel-info-clipper.com.json,Address,Address Name,0.56851816
512,Wissel-ariregister.rik.ee.json,Wissel-info-clipper.com.json,Code,Postalcode,0.47960526
513,Wissel-ariregister.rik.ee.json,Wissel-info-clipper.com.json,Code_y,Country,0.4080069
514,Wissel-ariregister.rik.ee.json,Wissel-info-clipper.com.json,Registration Date,Location type,0.367383
515,Wissel-ariregister.rik.ee.json,Wissel-info-clipper.com.json,ID,INDEX,0.3214353
516,Wissel-ariregister.rik.ee.json,GioPonSpiz-disfold.json,Name,name,0.7624268
517,Wissel-ariregister.rik.ee.json,GioPonSpiz-disfold.json,Code_y,country,0.36368096
518,Wissel-ariregister.rik.ee.json,GioPonSpiz-disfold.json,Status,stock,0.32175863
519,Wissel-ariregister.rik.ee.json,GioPonSpiz-disfold.json,ID,industry,0.24292134
520,Wissel-ariregister.rik.ee.json,GioPonSpiz-disfold.json,Capital,marketCap,0.21322048
521,Wissel-ariregister.rik.ee.json,Silvestri-ft.com.json,Name,name,0.7552449
522,Wissel-ariregister.rik.ee.json,Silvestri-ft.com.json,Code_y,country,0.35649908
523,Wissel-ariregister.rik.ee.json,Slytherin-value.today.json,Name,name,0.76153314
524,Wissel-ariregister.rik.ee.json,Slytherin-value.today.json,Code_y,country,0.3627873
525,Wissel-ariregister.rik.ee.json,Slytherin-value.today.json,Role,revenue,0.31134117
526,Wissel-ariregister.rik.ee.json,Slytherin-value.today.json,ID,founded,0.2691276
527,Wissel-ariregister.rik.ee.json,Slytherin-value.today.json,URL,link,0.26712483
528,Wissel-ariregister.rik.ee.json,IGMM-companiesmarketcap.json,Name,name,0.779849
529,Wissel-ariregister.rik.ee.json,IGMM-companiesmarketcap.json,Code,code,0.779849
530,Wissel-ariregister.rik.ee.json,IGMM-companiesmarketcap.json,Source,sharePrice,0.3445316
531,Wissel-ariregister.rik.ee.json,IGMM-companiesmarketcap.json,Capital,categories,0.27325314
532,Wissel-ariregister.rik.ee.json,IGMM-value.today.json,Name,name,0.74698824
533,Wissel-ariregister.rik.ee.json,IGMM-value.today.json,Code,company website,0.2835586
